ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_HOUSING_TYPE,FLAG_MOBIL,OCCUPATION_TYPE,NO_RISK_MONTHS,LOW_RISK_MONTHS,MEDIUM_RISK_MONTHS,HIGH_RISK_MONTHS,CRITICAL_RISK_MONTHS,AGE_YEARS,YEARS_EMPLOYED,CREDIT_APPROVAL
5139494,0,1,225000.0,Working,With parents,1,Cooking staff,16,6,0,0,0,44,1,1
5139495,0,1,225000.0,Working,With parents,1,Cooking staff,1,13,0,0,0,44,1,1
5139496,0,1,225000.0,Working,With parents,1,Cooking staff,1,0,0,0,0,44,1,1
5139514,0,0,99000.0,Pensioner,House,1,,14,20,0,0,0,59,0,1
5139515,0,0,99000.0,Pensioner,House,1,,2,3,0,0,0,59,0,1
5139518,0,0,99000.0,Pensioner,House,1,,27,0,0,0,0,59,0,1
5139519,0,0,99000.0,Pensioner,House,1,,1,3,0,0,0,59,0,1
5139522,0,1,135000.0,Working,With parents,1,,0,20,0,0,0,40,8,1
5139525,0,1,135000.0,Working,With parents,1,,2,25,0,0,0,40,8,1
5139526,0,1,135000.0,Working,With parents,1,,16,11,0,0,0,40,8,1
5139527,0,1,135000.0,Working,With parents,1,,0,11,0,0,0,40,8,1
5139528,0,1,135000.0,Working,With parents,1,,0,11,0,0,0,40,8,1
5139529,0,1,135000.0,Working,With parents,1,,42,0,0,0,0,40,8,1
5139530,0,1,135000.0,Working,With parents,1,,0,29,0,0,0,40,8,1
5139531,0,1,135000.0,Working,With parents,1,,1,10,0,0,0,40,8,1
5139532,0,1,135000.0,Working,With parents,1,,0,13,0,0,0,40,8,1
5139533,0,1,135000.0,Working,With parents,1,,13,0,0,0,0,40,8,1
5139534,0,1,49500.0,Pensioner,House,1,,35,6,0,0,0,58,0,1
5139535,0,1,49500.0,Pensioner,House,1,,20,11,0,0,0,58,0,1
5139536,0,1,49500.0,Pensioner,House,1,,24,6,0,0,0,58,0,1
5139548,1,1,157500.0,Commercial associate,House,1,Medicine staff,12,12,0,0,0,37,17,1
5139549,1,1,157500.0,Commercial associate,House,1,Medicine staff,25,12,0,0,0,37,17,1
5139550,1,1,157500.0,Commercial associate,House,1,Medicine staff,26,12,0,0,0,37,17,1
5139551,1,1,157500.0,Commercial associate,House,1,Medicine staff,16,12,0,0,0,37,17,1
5139553,1,1,157500.0,Commercial associate,House,1,Medicine staff,0,1,0,0,0,37,17,1
5139554,1,1,157500.0,Commercial associate,House,1,Medicine staff,2,21,0,0,0,37,17,1
5139555,1,1,157500.0,Commercial associate,House,1,Medicine staff,10,12,0,0,0,37,17,1
5139572,1,1,225000.0,State servant,House,1,,2,1,0,0,0,40,22,1
5139574,1,1,225000.0,State servant,House,1,,16,23,1,0,0,40,22,1
5139575,1,1,225000.0,State servant,House,1,,27,10,0,0,0,40,22,1
5139576,1,1,225000.0,State servant,House,1,,3,1,0,0,0,40,22,1
5139577,0,1,225000.0,Commercial associate,House,1,Cleaning staff,5,18,0,0,0,29,0,1
5139578,0,1,180000.0,Pensioner,House,1,,18,22,1,0,0,64,0,1
5139579,0,1,180000.0,Pensioner,House,1,,1,10,0,0,0,64,0,1
5139580,0,1,180000.0,Pensioner,House,1,,1,15,0,0,0,64,0,1
5139581,0,1,180000.0,Pensioner,House,1,,1,15,0,0,0,64,0,1
5139582,0,1,180000.0,Pensioner,House,1,,0,10,0,0,0,64,0,1
5139583,0,1,180000.0,Pensioner,House,1,,0,7,0,0,0,64,0,1
5139675,0,1,99000.0,Commercial associate,House,1,Sales staff,33,0,0,0,0,28,3,1
5139676,0,1,99000.0,Commercial associate,House,1,Sales staff,22,12,0,0,0,28,3,1
5139677,0,1,99000.0,Commercial associate,House,1,Sales staff,5,0,0,0,0,28,3,1
5139678,0,1,99000.0,Commercial associate,House,1,Sales staff,4,0,0,0,0,28,3,1
5139680,1,0,166500.0,Commercial associate,House,1,Sales staff,1,6,0,0,0,38,10,1
5139681,1,0,166500.0,Commercial associate,House,1,Sales staff,14,5,0,0,0,38,10,1
5139682,1,0,166500.0,Commercial associate,House,1,Sales staff,1,6,0,0,0,38,10,1
5139683,1,0,166500.0,Commercial associate,House,1,Sales staff,11,6,0,0,0,38,10,1
5139684,1,0,166500.0,Commercial associate,House,1,Sales staff,1,5,0,0,0,38,10,1
5139685,1,0,166500.0,Commercial associate,House,1,Sales staff,0,6,0,0,0,38,10,1
5139715,0,1,202500.0,Pensioner,House,1,,11,8,0,0,0,63,0,1
5139717,0,1,202500.0,Pensioner,House,1,,11,8,0,0,0,63,0,1
5139718,1,1,126000.0,Pensioner,House,1,,12,0,0,0,0,53,0,1
5139721,1,1,90000.0,Commercial associate,House,1,,42,0,0,0,0,40,0,1
5139722,1,1,90000.0,Commercial associate,House,1,,5,9,0,0,0,40,0,1
5139723,1,1,90000.0,Commercial associate,House,1,,6,9,0,0,0,40,0,1
5139728,0,1,135000.0,Working,House,1,Cleaning staff,5,16,0,0,0,56,6,1
5139729,0,1,135000.0,Working,House,1,Cleaning staff,23,4,0,0,0,56,6,1
5139730,0,1,135000.0,Working,House,1,Cleaning staff,14,0,0,0,0,56,6,1
5139731,0,1,135000.0,Working,House,1,Cleaning staff,6,3,0,0,0,56,6,1
5139739,0,1,202500.0,Working,With parents,1,,0,7,0,0,0,26,7,1
5139740,0,1,202500.0,Working,With parents,1,,13,4,1,0,0,26,7,1
5139748,0,1,202500.0,Working,With parents,1,,0,12,0,0,0,26,7,1
5139749,0,1,202500.0,Working,With parents,1,,0,7,0,0,0,26,7,1
5139752,0,1,105750.0,Working,House,1,Accountants,15,2,0,0,0,45,0,1
5139757,1,1,337500.0,Working,House,1,Laborers,0,7,1,0,0,64,20,1
5139758,1,1,337500.0,Working,House,1,Laborers,33,9,2,0,0,64,20,1
5139759,1,1,337500.0,Working,House,1,Laborers,1,11,1,0,0,64,20,1
5139760,1,1,337500.0,Working,House,1,Laborers,38,9,2,0,0,64,20,1
5139761,1,1,337500.0,Working,House,1,Laborers,1,11,1,0,0,64,20,1
5139762,1,1,337500.0,Working,House,1,Laborers,37,9,2,0,0,64,20,1
5139764,1,1,337500.0,Working,House,1,Laborers,32,9,2,0,0,64,20,1
5139765,1,1,337500.0,Working,House,1,Laborers,0,12,0,0,0,64,20,1
5139776,0,1,180000.0,Pensioner,House,1,,41,8,0,0,0,61,0,1
5139777,0,1,180000.0,Pensioner,House,1,,35,13,0,0,0,61,0,1
5139779,0,1,180000.0,Pensioner,House,1,,35,12,0,0,0,61,0,1
5139780,0,1,180000.0,Pensioner,House,1,,38,8,0,0,0,61,0,1
5139781,0,1,180000.0,Pensioner,House,1,,30,6,0,0,0,61,0,1
5139804,1,1,112500.0,Commercial associate,House,1,Drivers,26,1,1,0,0,36,3,1
5139806,0,0,90000.0,Working,House,1,Managers,31,7,3,0,0,33,4,0
5139807,0,0,90000.0,Working,House,1,Managers,32,7,3,0,0,33,4,0
5139811,0,1,108000.0,Working,House,1,Laborers,15,10,0,0,0,43,20,1
5139812,0,1,108000.0,Working,House,1,Laborers,29,10,0,0,0,43,20,1
5139813,0,1,108000.0,Working,House,1,Laborers,30,10,0,0,0,43,20,1
5139814,0,1,108000.0,Working,House,1,Laborers,30,10,0,0,0,43,20,1
5139815,0,1,108000.0,Working,House,1,Laborers,23,3,0,0,0,43,20,1
5139816,0,1,108000.0,Working,House,1,Laborers,40,11,0,0,0,43,20,1
5139817,0,1,108000.0,Working,House,1,Laborers,6,33,0,0,0,43,20,1
5139818,0,1,108000.0,Working,House,1,Laborers,14,10,0,0,0,43,20,1
5139819,0,1,108000.0,Working,House,1,Laborers,2,24,0,0,0,43,20,1
5139820,0,1,108000.0,Working,House,1,Laborers,23,8,0,0,0,43,20,1
5139821,0,1,108000.0,Working,House,1,Laborers,19,10,0,0,0,43,20,1
5139822,0,1,108000.0,Working,House,1,Laborers,15,10,0,0,0,43,20,1
5139823,0,1,108000.0,Working,House,1,Laborers,0,9,0,0,0,43,20,1
5139844,1,1,202500.0,Commercial associate,Rented apartment,1,,1,5,0,0,0,28,7,1
5139845,1,1,202500.0,Commercial associate,Rented apartment,1,,1,5,0,0,0,28,7,1
5139846,1,1,202500.0,Commercial associate,Rented apartment,1,,1,10,0,0,0,28,7,1
5139847,1,1,202500.0,Commercial associate,Rented apartment,1,,1,5,0,0,0,28,7,1
5139848,1,1,202500.0,Commercial associate,Rented apartment,1,,6,0,0,0,0,28,7,1
5139849,1,1,202500.0,Commercial associate,Rented apartment,1,,6,0,0,0,0,28,7,1
5139856,0,1,157500.0,Working,House,1,Core staff,34,12,4,0,0,52,1,0
5139857,0,1,157500.0,Working,House,1,Core staff,18,15,2,0,0,52,1,1
5139859,1,1,189000.0,Pensioner,House,1,,14,9,0,0,0,54,0,1
5139873,1,1,720000.0,Commercial associate,House,1,Managers,37,14,0,0,0,56,13,1
5139874,1,1,720000.0,Commercial associate,House,1,Managers,1,21,1,0,0,56,13,1
5139877,1,1,720000.0,Commercial associate,House,1,Managers,20,11,0,0,0,56,13,1
5139878,1,1,720000.0,Commercial associate,House,1,Managers,20,11,0,0,0,56,13,1
5139879,1,1,720000.0,Commercial associate,House,1,Managers,45,12,2,0,0,56,13,1
5139880,1,1,720000.0,Commercial associate,House,1,Managers,23,36,0,0,0,56,13,1
5139881,1,1,720000.0,Commercial associate,House,1,Managers,44,8,0,0,0,56,13,1
5139882,1,1,720000.0,Commercial associate,House,1,Managers,0,19,0,0,0,56,13,1
5139883,1,1,720000.0,Commercial associate,House,1,Managers,5,9,0,0,0,56,13,1
5139897,1,0,166500.0,State servant,House,1,Medicine staff,29,5,0,0,0,39,15,1
5139898,1,0,166500.0,State servant,House,1,Medicine staff,28,6,0,0,0,39,15,1
5139899,1,0,166500.0,State servant,House,1,Medicine staff,26,5,0,0,0,39,15,1
5139900,1,0,166500.0,State servant,House,1,Medicine staff,16,6,0,0,0,39,15,1
5139901,1,0,166500.0,State servant,House,1,Medicine staff,34,5,0,0,0,39,15,1
5139902,1,0,166500.0,State servant,House,1,Medicine staff,34,6,0,0,0,39,15,1
5139904,1,0,166500.0,State servant,House,1,Medicine staff,34,6,0,0,0,39,15,1
5139911,1,0,166500.0,State servant,House,1,Medicine staff,34,5,0,0,0,39,15,1
5139912,1,0,166500.0,State servant,House,1,Medicine staff,25,6,0,0,0,39,15,1
5139913,1,0,166500.0,State servant,House,1,Medicine staff,19,6,0,0,0,39,15,1
5139914,0,0,112500.0,Commercial associate,House,1,Sales staff,34,14,0,0,0,33,0,1
5139916,0,0,112500.0,Commercial associate,House,1,Sales staff,37,14,0,0,0,33,0,1
5139917,0,0,112500.0,Commercial associate,House,1,Sales staff,18,5,0,0,0,33,0,1
5139946,1,1,121500.0,State servant,House,1,,31,6,0,0,0,54,8,1
5139947,1,1,121500.0,State servant,House,1,,30,6,0,0,0,54,8,1
5139948,1,1,121500.0,State servant,House,1,,41,6,0,0,0,54,8,1
5139949,1,1,121500.0,State servant,House,1,,36,6,0,0,0,54,8,1
5139950,1,1,121500.0,State servant,House,1,,31,6,0,0,0,54,8,1
5139951,1,1,121500.0,State servant,House,1,,30,6,0,0,0,54,8,1
5139952,1,1,135000.0,Working,House,1,Managers,22,0,0,0,0,32,1,1
5139953,1,1,135000.0,Working,House,1,Managers,2,7,3,0,0,32,1,0
5139954,1,1,135000.0,Working,House,1,Managers,28,12,0,0,0,32,1,1
5139955,1,1,135000.0,Working,House,1,Managers,22,0,0,0,0,32,1,1
5139956,1,1,135000.0,Working,House,1,Managers,35,0,0,0,0,32,1,1
5139957,1,1,135000.0,Working,House,1,Managers,2,7,3,0,0,32,1,0
5139958,1,1,135000.0,Working,House,1,Managers,21,0,0,0,0,32,1,1
5139959,1,1,135000.0,Working,House,1,Managers,1,7,3,0,0,32,1,0
5139961,1,1,135000.0,Working,House,1,Managers,2,7,3,0,0,32,1,0
5139962,1,1,135000.0,Working,House,1,Managers,11,0,0,0,0,32,1,1
5139981,1,0,225000.0,Working,House,1,,1,10,0,0,0,38,4,1
5139982,1,0,225000.0,Working,House,1,,0,22,0,0,0,38,4,1
5139983,1,0,225000.0,Working,House,1,,0,8,0,0,0,38,4,1
5139984,0,1,166500.0,Working,House,1,,0,3,0,0,0,30,7,1
5139985,0,1,166500.0,Working,House,1,,7,1,0,0,0,30,7,1
5139987,1,0,135000.0,Commercial associate,House,1,Sales staff,23,0,0,0,0,25,4,1
5139988,1,0,135000.0,Commercial associate,House,1,Sales staff,23,0,0,0,0,25,4,1
5140003,0,1,238500.0,Commercial associate,House,1,,0,4,0,0,0,48,5,1
5140012,1,1,180000.0,Commercial associate,House,1,Private service staff,32,0,0,0,0,31,3,1
5140013,1,1,180000.0,Commercial associate,House,1,Private service staff,32,0,0,0,0,31,3,1
5140014,1,1,180000.0,Commercial associate,House,1,Private service staff,27,5,0,0,0,31,3,1
5140015,1,1,180000.0,Commercial associate,House,1,Private service staff,19,6,0,0,0,31,3,1
5140016,1,1,180000.0,Commercial associate,House,1,Private service staff,35,6,0,0,0,31,3,1
5140017,1,1,180000.0,Commercial associate,House,1,Private service staff,2,18,0,0,0,31,3,1
5140018,1,1,180000.0,Commercial associate,House,1,Private service staff,18,7,0,0,0,31,3,1
5140019,1,1,180000.0,Commercial associate,House,1,Private service staff,44,3,2,0,0,31,3,1
5140020,1,1,180000.0,Commercial associate,House,1,Private service staff,2,18,0,0,0,31,3,1
5140021,1,1,180000.0,Commercial associate,House,1,Private service staff,38,6,0,0,0,31,3,1
5140022,1,1,180000.0,Commercial associate,House,1,Private service staff,3,16,0,0,0,31,3,1
5140027,0,1,184500.0,Commercial associate,House,1,Laborers,26,6,0,0,0,36,7,1
5140046,0,0,90000.0,Pensioner,House,1,,9,0,0,0,0,63,0,1
5140050,0,1,90000.0,Pensioner,House,1,,21,13,0,0,0,56,0,1
5140057,1,1,157500.0,Working,House,1,Laborers,8,10,0,0,0,29,3,1
5140066,0,1,450000.0,Commercial associate,House,1,,4,8,0,0,0,45,2,1
5140067,0,1,450000.0,Commercial associate,House,1,,2,11,0,0,0,45,2,1
5140068,0,1,450000.0,Commercial associate,House,1,,11,5,0,0,0,45,2,1
5140069,0,1,450000.0,Commercial associate,House,1,,9,3,0,0,0,45,2,1
5140070,0,1,450000.0,Commercial associate,House,1,,4,8,0,0,0,45,2,1
5140074,0,1,90000.0,Commercial associate,House,1,Core staff,9,12,0,0,0,41,1,1
5140075,0,1,90000.0,Commercial associate,House,1,Core staff,5,14,2,0,0,41,1,1
5140076,0,1,90000.0,Commercial associate,House,1,Core staff,5,14,2,0,0,41,1,1
5140077,0,1,90000.0,Commercial associate,House,1,Core staff,14,6,0,0,0,41,1,1
5140078,0,1,90000.0,Commercial associate,House,1,Core staff,0,7,0,0,0,41,1,1
5140079,0,1,90000.0,Commercial associate,House,1,Core staff,1,6,0,0,0,41,1,1
5140096,1,1,225000.0,Working,House,1,Core staff,12,1,0,0,0,45,4,1
5140097,1,1,225000.0,Working,House,1,Core staff,16,10,0,0,0,45,4,1
5140098,1,1,225000.0,Working,House,1,Core staff,13,1,0,0,0,45,4,1
5140099,1,1,225000.0,Working,House,1,Core staff,0,8,0,0,0,45,4,1
5140100,1,1,225000.0,Working,House,1,Core staff,0,3,0,0,0,45,4,1
5140101,0,0,135000.0,State servant,House,1,Core staff,4,8,0,0,0,56,3,1
5140102,0,0,135000.0,State servant,House,1,Core staff,6,5,0,0,0,56,3,1
5140103,0,0,135000.0,State servant,House,1,Core staff,3,5,0,0,0,56,3,1
5140104,0,0,135000.0,State servant,House,1,Core staff,1,11,0,0,0,56,3,1
5140105,0,0,135000.0,State servant,House,1,Core staff,3,3,0,0,0,56,3,1
5140106,1,1,360000.0,Working,House,1,Laborers,22,6,0,0,0,55,2,1
5140107,1,1,360000.0,Working,House,1,Laborers,14,6,0,0,0,55,2,1
5140108,1,1,360000.0,Working,House,1,Laborers,6,6,0,0,0,55,2,1
5140109,1,1,360000.0,Working,House,1,Laborers,2,6,0,0,0,55,2,1
5140110,0,1,193500.0,Commercial associate,House,1,Sales staff,2,16,0,0,0,24,1,1
5140111,0,1,193500.0,Commercial associate,House,1,Sales staff,3,16,0,0,0,24,1,1
5140112,0,1,193500.0,Commercial associate,House,1,Sales staff,3,16,0,0,0,24,1,1
5140113,0,1,81000.0,Working,House,1,Core staff,29,6,4,0,0,45,22,0
5140114,0,1,81000.0,Working,House,1,Core staff,2,10,0,0,0,45,22,1
5140115,0,1,81000.0,Working,House,1,Core staff,0,11,0,0,0,45,22,1
5140116,1,1,247500.0,Working,House,1,High skill tech staff,1,29,2,0,0,63,1,1
5140131,0,1,225000.0,Working,House,1,Cleaning staff,28,6,0,0,0,44,3,1
5140135,0,1,225000.0,Working,House,1,Cleaning staff,51,0,0,0,0,44,3,1
5140138,1,0,135000.0,Working,House,1,Laborers,15,5,1,0,0,23,4,1
5140139,1,0,135000.0,Working,House,1,Laborers,7,14,0,0,0,23,4,1
5140141,0,0,450000.0,Working,House,1,Managers,12,0,0,0,0,50,7,1
5140168,1,1,270000.0,Commercial associate,House,1,Managers,4,5,5,0,0,32,4,0
5140169,1,1,270000.0,Commercial associate,House,1,Managers,37,0,0,0,0,32,4,1
5140176,0,1,112500.0,Pensioner,House,1,,8,5,0,0,0,58,0,1
5140178,0,1,99000.0,Commercial associate,House,1,,45,0,0,0,0,26,6,1
5140179,0,1,99000.0,Commercial associate,House,1,,35,10,0,0,0,26,6,1
5140180,0,1,99000.0,Commercial associate,House,1,,36,0,0,0,0,26,6,1
5140190,0,0,157500.0,Working,Rented apartment,1,Laborers,3,11,0,0,0,27,2,1
5140191,0,0,157500.0,Working,Rented apartment,1,Laborers,4,4,0,0,0,27,2,1
5140192,0,0,157500.0,Working,Rented apartment,1,Laborers,2,12,0,0,0,27,2,1
5142085,1,1,112500.0,Commercial associate,House,1,Laborers,5,0,0,0,0,54,4,1
5142086,1,1,112500.0,Commercial associate,House,1,Laborers,29,10,0,0,0,54,4,1
5142087,1,1,112500.0,Commercial associate,House,1,Laborers,30,0,0,0,0,54,4,1
5142089,1,1,157500.0,Pensioner,House,1,,7,16,0,0,0,62,0,1
5142090,0,0,315000.0,Working,House,1,Security staff,16,0,0,0,0,29,2,1
5142091,0,0,315000.0,Working,House,1,Security staff,17,0,0,0,0,29,2,1
5142092,0,0,315000.0,Working,House,1,Security staff,7,17,0,0,0,29,2,1
5142093,0,0,315000.0,Working,House,1,Security staff,17,0,0,0,0,29,2,1
5142094,0,0,315000.0,Working,House,1,Security staff,0,8,0,0,0,29,2,1
5142095,0,0,315000.0,Working,House,1,Security staff,18,0,0,0,0,29,2,1
5142096,0,0,315000.0,Working,House,1,Security staff,17,0,0,0,0,29,2,1
5142097,0,1,112500.0,State servant,With parents,1,,0,1,0,0,0,24,1,1
5142098,0,1,112500.0,State servant,With parents,1,,6,4,1,0,0,24,1,1
5142099,0,1,112500.0,State servant,With parents,1,,4,0,0,0,0,24,1,1
5142100,0,1,112500.0,State servant,With parents,1,,6,4,1,0,0,24,1,1
5142101,0,1,112500.0,State servant,With parents,1,,0,4,0,0,0,24,1,1
5142102,0,0,180000.0,Working,House,1,Laborers,0,2,0,0,0,28,4,1
5142103,0,0,180000.0,Working,House,1,Laborers,4,1,0,0,0,28,4,1
5142104,0,0,180000.0,Working,House,1,Laborers,0,2,0,0,0,28,4,1
5142105,0,0,180000.0,Working,House,1,Laborers,0,6,0,0,0,28,4,1
5142106,0,0,180000.0,Working,House,1,Laborers,0,2,0,0,0,28,4,1
5142107,0,0,180000.0,Working,House,1,Laborers,1,1,0,0,0,28,4,1
5142108,0,0,180000.0,Working,House,1,Laborers,0,2,0,0,0,28,4,1
5142109,0,0,180000.0,Working,House,1,Laborers,4,1,0,0,0,28,4,1
5142112,1,1,225000.0,Commercial associate,House,1,Laborers,55,5,0,0,0,40,14,1
5142113,1,1,225000.0,Commercial associate,House,1,Laborers,40,2,0,0,0,40,14,1
5142114,1,1,225000.0,Commercial associate,House,1,Laborers,21,0,0,0,0,40,14,1
5142116,1,1,225000.0,Commercial associate,House,1,Laborers,40,2,0,0,0,40,14,1
5142117,0,0,225000.0,Working,House,1,Managers,36,3,0,0,0,49,6,1
5142118,0,0,225000.0,Working,House,1,Managers,21,6,0,0,0,49,6,1
5142119,0,1,157500.0,Working,House,1,Laborers,28,7,0,0,0,37,2,1
5142120,0,1,180000.0,Working,House,1,,3,5,0,0,0,36,0,1
5142125,0,1,180000.0,Working,House,1,,15,0,0,0,0,36,0,1
5142126,0,0,283500.0,Commercial associate,Municipal apartment,1,Cooking staff,13,6,0,0,0,48,13,1
5142127,0,0,283500.0,Commercial associate,Municipal apartment,1,Cooking staff,10,5,0,0,0,48,13,1
5142128,0,0,283500.0,Commercial associate,Municipal apartment,1,Cooking staff,10,5,0,0,0,48,13,1
5142129,0,0,283500.0,Commercial associate,Municipal apartment,1,Cooking staff,10,5,0,0,0,48,13,1
5142130,1,1,360000.0,Pensioner,Municipal apartment,1,,12,17,0,0,0,64,0,1
5142131,1,1,360000.0,Pensioner,Municipal apartment,1,,20,11,0,0,0,64,0,1
5142133,1,1,360000.0,Pensioner,Municipal apartment,1,,7,13,0,0,0,64,0,1
5142134,1,1,360000.0,Pensioner,Municipal apartment,1,,20,11,0,0,0,64,0,1
5142136,0,0,144000.0,Working,House,1,Medicine staff,1,1,0,0,0,46,13,1
5142137,0,0,144000.0,Working,House,1,Medicine staff,24,17,1,0,0,46,13,1
5142138,0,0,144000.0,Working,House,1,Medicine staff,17,12,0,0,0,46,13,1
5142139,0,0,144000.0,Working,House,1,Medicine staff,0,7,0,0,0,46,13,1
5142141,0,0,144000.0,Working,House,1,Medicine staff,41,17,1,0,0,46,13,1
5142142,0,0,144000.0,Working,House,1,Medicine staff,7,8,0,0,0,46,13,1
5142143,0,0,144000.0,Working,House,1,Medicine staff,0,13,1,0,0,46,13,1
5142144,0,0,144000.0,Working,House,1,Medicine staff,0,3,0,0,0,46,13,1
5142147,0,0,90000.0,Working,House,1,Sales staff,24,9,1,0,0,38,3,1
5142148,0,0,90000.0,Working,House,1,Sales staff,1,13,0,0,0,38,3,1
5142149,1,1,450000.0,Working,House,1,High skill tech staff,1,6,0,0,0,43,9,1
5142150,1,1,450000.0,Working,House,1,High skill tech staff,14,37,1,0,0,43,9,1
5142152,1,1,450000.0,Working,House,1,High skill tech staff,14,4,0,0,0,43,9,1
5142153,1,1,450000.0,Working,House,1,High skill tech staff,14,31,1,0,0,43,9,1
5142154,1,1,450000.0,Working,House,1,High skill tech staff,14,4,0,0,0,43,9,1
5142155,1,1,450000.0,Working,House,1,High skill tech staff,14,29,0,0,0,43,9,1
5142156,1,1,450000.0,Working,House,1,High skill tech staff,6,0,0,0,0,43,9,1
5142157,0,1,360000.0,Working,House,1,Sales staff,21,3,0,0,0,31,6,1
5142158,0,1,360000.0,Working,House,1,Sales staff,0,2,0,0,0,31,6,1
5142159,0,1,360000.0,Working,House,1,Sales staff,41,9,0,0,0,31,6,1
5142160,0,1,360000.0,Working,House,1,Sales staff,16,0,0,0,0,31,6,1
5142161,0,1,360000.0,Working,House,1,Sales staff,2,22,0,0,0,31,6,1
5142162,0,1,360000.0,Working,House,1,Sales staff,6,4,1,0,0,31,6,1
5142163,0,1,360000.0,Working,House,1,Sales staff,6,22,0,0,0,31,6,1
5142164,0,1,360000.0,Working,House,1,Sales staff,11,0,0,0,0,31,6,1
5142165,0,1,360000.0,Working,House,1,Sales staff,10,8,0,0,0,31,6,1
5142166,0,1,360000.0,Working,House,1,Sales staff,21,3,0,0,0,31,6,1
5142167,0,1,315000.0,Working,House,1,Laborers,31,4,0,0,0,35,11,1
5142168,0,1,315000.0,Working,House,1,Laborers,32,4,0,0,0,35,11,1
5142169,0,1,315000.0,Working,House,1,Laborers,4,1,0,0,0,35,11,1
5142170,0,1,315000.0,Working,House,1,Laborers,28,4,0,0,0,35,11,1
5142171,0,1,315000.0,Working,House,1,Laborers,1,4,0,0,0,35,11,1
5142172,1,1,247500.0,Working,Co-op apartment,1,Sales staff,5,29,0,0,0,30,7,1
5142173,1,1,247500.0,Working,Co-op apartment,1,Sales staff,21,7,4,0,0,30,7,0
5142174,1,1,247500.0,Working,Co-op apartment,1,Sales staff,10,7,4,0,0,30,7,0
5142175,1,1,247500.0,Working,Co-op apartment,1,Sales staff,21,7,4,0,0,30,7,0
5142177,0,1,67500.0,Working,House,1,,0,19,1,0,0,42,13,1
5142178,0,1,67500.0,Working,House,1,,0,18,1,0,0,42,13,1
5142179,0,1,337500.0,Commercial associate,House,1,Low-skill Laborers,17,1,0,0,0,26,0,1
5142180,0,1,337500.0,Commercial associate,House,1,Low-skill Laborers,1,1,0,0,0,26,0,1
5142183,1,1,450000.0,Commercial associate,House,1,Managers,30,5,3,2,17,48,11,0
5142184,1,1,450000.0,Commercial associate,House,1,Managers,23,5,3,2,17,48,11,0
5142186,0,1,180000.0,Working,House,1,High skill tech staff,45,0,0,0,0,50,25,1
5142188,0,1,180000.0,Working,House,1,High skill tech staff,5,0,0,0,0,50,25,1
5142189,1,1,225000.0,Commercial associate,House,1,Managers,6,8,0,0,0,25,1,1
5142190,1,1,202500.0,Working,House,1,Sales staff,1,9,0,0,0,34,5,1
5142193,0,0,90000.0,Working,House,1,Cooking staff,22,0,0,0,0,30,3,1
5142194,0,0,90000.0,Working,House,1,Cooking staff,28,0,0,0,0,30,3,1
5142195,0,0,90000.0,Working,House,1,Cooking staff,0,6,0,0,0,30,3,1
5142196,0,0,90000.0,Working,House,1,Cooking staff,2,17,0,0,0,30,3,1
5142197,0,0,90000.0,Working,House,1,Cooking staff,10,17,0,0,0,30,3,1
5142198,0,0,90000.0,Working,House,1,Cooking staff,19,17,0,0,0,30,3,1
5142199,0,0,76500.0,Working,House,1,,3,7,0,0,0,64,4,1
5142200,0,1,360000.0,Commercial associate,House,1,Sales staff,0,6,2,0,0,48,9,1
5142203,1,1,468000.0,State servant,House,1,Laborers,55,3,0,0,0,40,8,1
5142207,1,1,468000.0,State servant,House,1,Laborers,39,3,0,0,0,40,8,1
5142210,1,1,112500.0,Commercial associate,House,1,Medicine staff,13,4,0,0,0,52,3,1
5142211,1,1,112500.0,Commercial associate,House,1,Medicine staff,21,4,0,0,0,52,3,1
5142212,1,1,202500.0,Commercial associate,House,1,Laborers,7,0,0,0,0,34,0,1
5142213,1,1,202500.0,Commercial associate,House,1,Laborers,28,0,0,0,0,34,0,1
5142214,1,1,202500.0,Commercial associate,House,1,Laborers,7,0,0,0,0,34,0,1
5142215,1,1,157500.0,State servant,House,1,Managers,2,1,0,0,0,43,4,1
5142216,1,1,157500.0,State servant,House,1,Managers,2,1,0,0,0,43,4,1
5142217,1,1,157500.0,State servant,House,1,Managers,33,0,0,0,0,43,4,1
5142218,1,1,157500.0,State servant,House,1,Managers,21,12,0,0,0,43,4,1
5142219,0,1,112500.0,Working,House,1,Core staff,22,5,0,0,0,26,2,1
5142220,0,1,112500.0,Working,House,1,Core staff,44,8,0,0,0,26,2,1
5142221,0,1,112500.0,Working,House,1,Core staff,47,5,0,0,0,26,2,1
5142222,0,1,112500.0,Working,House,1,Core staff,38,4,0,0,0,26,2,1
5142223,0,1,112500.0,Working,House,1,Core staff,10,18,0,0,0,26,2,1
5142224,0,1,112500.0,Working,House,1,Core staff,32,4,0,0,0,26,2,1
5142225,0,1,202500.0,Pensioner,House,1,,30,2,0,0,0,51,0,1
5142226,0,1,202500.0,Pensioner,House,1,,11,6,0,0,0,51,0,1
5142228,0,1,202500.0,Pensioner,House,1,,23,6,0,0,0,51,0,1
5142229,0,1,202500.0,Pensioner,House,1,,18,13,0,0,0,51,0,1
